"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,14.8277,3.34594,0,0,4,-180,0,0
0.02,14.8232,3.34594,0.00450777,0.08,4,180,0,0.025688
0.04,14.8187,3.34594,0.00901554,0.16,4,180,0,0.102752
0.06,14.8142,3.34594,0.0135233,0.24,4,180,0,0.231192
0.08,14.8097,3.34594,0.0180311,0.32,4,180,0,0.411008
0.1,14.8051,3.34594,0.0225389,0.4,4,180,0,0.642201
0.12,14.7983,3.34594,0.0293753,0.48,4,179.999,0,0.924769
0.14,14.7874,3.34594,0.040258,0.56,4,179.999,0,1.25871
0.16,14.7764,3.34594,0.0512441,0.64,4,179.999,0,1.64403
0.18,14.7623,3.34594,0.0654267,0.72,4,179.998,0,2.08073
0.2,14.7474,3.34594,0.0802441,0.8,4,179.997,0,2.5688
0.22,14.7306,3.34594,0.0970674,0.88,4,179.996,0,3.10825
0.24,14.7121,3.34594,0.11555,0.96,4,179.994,0,3.69907
0.26,14.6922,3.34594,0.135457,1.04,4,179.992,0,4.34128
0.28,14.6707,3.34595,0.156944,1.12,4,179.989,0,5.03485
0.3,14.6476,3.34595,0.180069,1.2,4,179.986,0,5.7798
0.32,14.6228,3.34596,0.204845,1.28,4,179.981,0,6.57613
0.34,14.5964,3.34597,0.231263,1.36,4,179.977,0,7.42384
0.36,14.5684,3.34598,0.2593,1.44,4,179.971,0,8.32292
0.38,14.5388,3.346,0.28893,1.52,4,179.964,0,9.27338
0.4,14.5076,3.34602,0.320122,1.6,4,179.956,0,10.2752
0.42,14.4748,3.34605,0.352845,1.68,4,179.947,0,11.3284
0.44,14.4404,3.34608,0.387276,1.76,4,179.937,0,12.433
0.46,14.4044,3.34613,0.423286,1.84,4,179.925,0,13.589
0.48,14.3668,3.34618,0.460842,1.92,4,179.912,0,14.7963
0.5,14.3276,3.34625,0.50007,2,4,179.897,0,16.055
0.52,14.2868,3.34632,0.540861,2.08,4,179.881,0,17.3651
0.54,14.2445,3.34642,0.583211,2.16,4,179.862,0,18.7266
0.56,14.2004,3.34653,0.627255,2.24,4,179.842,0,20.1394
0.58,14.1548,3.34667,0.67286,2.32,4,179.819,0,21.6036
0.6,14.1076,3.34683,0.720051,2.4,4,179.794,0,23.1192
0.62,14.0588,3.34701,0.768841,2.48,4,179.767,0,24.6862
0.64,14.0084,3.34723,0.819237,2.56,4,179.737,0,26.3045
0.66,13.9564,3.34748,0.871239,2.64,4,179.705,0,27.9743
0.68,13.9028,3.34778,0.924842,2.72,4,179.67,0,29.6954
0.7,13.8476,3.34811,0.98004,2.8,4,179.631,0,31.4678
0.72,13.7909,3.3485,1.03682,2.88,4,179.59,0,33.2917
0.74,13.7325,3.34894,1.0952,2.95642,0.416642,179.546,0,35.1669
0.76,13.6733,3.34943,1.15438,2.96,0,179.498,0,37.0935
0.78,13.6141,3.34997,1.21358,2.96,0,179.449,0,39.0715
0.8,13.5549,3.35057,1.27278,2.96,0,179.398,0,41.1008
0.82,13.4957,3.35122,1.33198,2.96,0,179.345,0,43.1816
0.84,13.4365,3.35193,1.39118,2.96,0,179.29,0,45.3137
0.86,13.3773,3.35269,1.45038,2.96,0,179.234,0,47.4971
0.88,13.3181,3.35351,1.50958,2.96,0,179.177,0,49.732
0.9,13.2589,3.35439,1.56878,2.96,0,179.118,0,52.0182
0.92,13.1997,3.35533,1.62798,2.96,0,179.059,0,54.3559
0.94,13.1406,3.35633,1.68718,2.96,0,179,0,56.7448
0.96,13.0814,3.3574,1.74638,2.96,0,178.941,0,59.1852
0.98,13.0222,3.35852,1.80558,2.96,0,178.882,0,61.6769
1,12.963,3.35971,1.86478,2.96,0,178.824,0,64.2201
1.02,12.9038,3.36095,1.92398,2.96,0,178.768,0,66.7889
1.04,12.8446,3.36225,1.98318,2.96,0,178.715,0,69.3577
1.06,12.7854,3.36361,2.04238,2.96,0,178.664,0,71.9265
1.08,12.7262,3.36501,2.10158,2.96,0,178.616,0,74.4953
1.1,12.6671,3.36646,2.16078,2.96,0,178.573,0,77.0641
1.12,12.6079,3.36796,2.21998,2.96,0,178.535,0,79.6329
1.14,12.5487,3.36949,2.27918,2.96,0,178.502,0,82.2017
1.16,12.4895,3.37105,2.33838,2.96,0,178.475,0,84.7705
1.18,12.4303,3.37264,2.39758,2.96,0,178.455,0,87.3393
1.2,12.3712,3.37424,2.45678,2.96,0,178.442,0,89.9081
1.22,12.312,3.37585,2.51598,2.96,0,178.435,0,92.4769
1.24,12.2528,3.37747,2.57518,2.96,0,178.436,0,95.0457
1.26,12.1936,3.37908,2.63438,2.96,0,178.444,0,97.6145
1.28,12.1345,3.38068,2.69358,2.96,0,178.46,0,100.183
1.3,12.0753,3.38226,2.75278,2.96,0,178.482,0,102.752
1.32,12.0161,3.38382,2.81198,2.96,0,178.51,0,105.321
1.34,11.9569,3.38534,2.87118,2.96,0,178.544,0,107.89
1.36,11.8977,3.38682,2.93038,2.96,0,178.584,0,110.458
1.38,11.8386,3.38826,2.98958,2.96,0,178.628,0,113.027
1.4,11.7794,3.38965,3.04878,2.96,0,178.677,0,115.596
1.42,11.7202,3.39099,3.10798,2.96,0,178.729,0,118.143
1.44,11.661,3.39228,3.16718,2.96,0,178.783,0,120.638
1.46,11.6018,3.39351,3.22638,2.96,0,178.839,0,123.082
1.48,11.5426,3.39468,3.28558,2.96,0,178.897,0,125.475
1.5,11.4834,3.39579,3.34478,2.96,0,178.956,0,127.816
1.52,11.4242,3.39683,3.40398,2.96,0,179.016,0,130.106
1.54,11.3651,3.39782,3.46318,2.96,0,179.075,0,132.345
1.56,11.3059,3.39875,3.52238,2.96,0,179.134,0,134.532
1.58,11.2467,3.39961,3.58158,2.96,0,179.192,0,136.668
1.6,11.1875,3.40042,3.64078,2.96,0,179.249,0,138.752
1.62,11.1283,3.40116,3.69998,2.96,0,179.305,0,140.785
1.64,11.0691,3.40185,3.75918,2.96,0,179.359,0,142.767
1.66,11.0099,3.40249,3.81838,2.96,0,179.411,0,144.697
1.68,10.9507,3.40307,3.87758,2.96,0,179.462,0,146.576
1.7,10.8915,3.4036,3.93678,2.96,-0.468438,179.511,0,148.403
1.72,10.8326,3.40408,3.99563,2.91058,-4,179.557,0,150.179
1.74,10.7752,3.4045,4.05304,2.83058,-4,179.601,0,151.904
1.76,10.7194,3.40487,4.10886,2.75058,-4,179.641,0,153.578
1.78,10.6652,3.40519,4.16308,2.67058,-4,179.678,0,155.2
1.8,10.6126,3.40547,4.21571,2.59058,-4,179.712,0,156.77
1.82,10.5616,3.40571,4.26672,2.51058,-4,179.744,0,158.29
1.84,10.5122,3.40592,4.31612,2.43058,-4,179.773,0,159.758
1.86,10.4644,3.4061,4.36391,2.35058,-4,179.799,0,161.174
1.88,10.4182,3.40625,4.4101,2.27058,-4,179.823,0,162.539
1.9,10.3736,3.40638,4.4547,2.19058,-4,179.845,0,163.853
1.92,10.3305,3.40649,4.49776,2.11058,-4,179.865,0,165.115
1.94,10.2892,3.40658,4.53913,2.03058,-4,179.882,0,166.326
1.96,10.2493,3.40666,4.57894,1.95058,-4,179.899,0,167.486
1.98,10.2111,3.40672,4.61715,1.87058,-4,179.913,0,168.594
2,10.1745,3.40677,4.65376,1.79058,-4,179.926,0,169.651
2.02,10.1395,3.40681,4.68873,1.71058,-4,179.937,0,170.657
2.04,10.1061,3.40685,4.72221,1.63058,-4,179.947,0,171.611
2.06,10.0743,3.40688,4.75399,1.55058,-4,179.956,0,172.514
2.08,10.0441,3.4069,4.78414,1.47058,-4,179.963,0,173.365
2.1,10.0156,3.40691,4.81272,1.39058,-4,179.97,0,174.165
2.12,9.98857,3.40693,4.83971,1.31058,-4,179.976,0,174.914
2.14,9.96318,3.40694,4.8651,1.23058,-4,179.98,0,175.611
2.16,9.9394,3.40694,4.88888,1.15058,-4,179.984,0,176.257
2.18,9.91721,3.40695,4.91107,1.07058,-4,179.988,0,176.851
2.2,9.89653,3.40695,4.93175,0.990582,-4,179.991,0,177.394
2.22,9.87744,3.40695,4.95085,0.910582,-4,179.993,0,177.886
2.24,9.86036,3.40696,4.96792,0.830582,-4,179.995,0,178.326
2.26,9.84453,3.40696,4.98375,0.750582,-4,179.996,0,178.715
2.28,9.83035,3.40696,4.99793,0.670582,-4,179.997,0,179.053
2.3,9.8181,3.40696,5.01018,0.590582,-4,179.998,0,179.339
2.32,9.80722,3.40696,5.02106,0.510582,-4,179.998,0,179.574
2.34,9.79794,3.40696,5.03034,0.430582,-4,179.999,0,179.758
2.36,9.79343,3.40696,5.03485,0.350582,-4,179.999,0,179.89
2.38,9.78893,3.40696,5.03935,0.270582,-4,179.999,0,179.971
2.4,9.78442,3.40696,5.04386,0.190582,-4,179.999,0,180
2.42,9.77991,3.40696,5.04837,0.110582,-4,179.999,0,-180
2.44,9.7754,3.40696,5.05288,0.0305819,-4,180,0,-180
